INTID,COUNTY,CITY1,ROAD1,ROAD2,ROAD3,ROAD4,LATEST_DATE,LATITUDE,LONGITUDE
1660,FRANKLIN,COLUMBUS,HAMILTON RD,DUBLIN-GRANVILLE RD,,,2/7/2012,40.0788102658966,-82.8620731830597
1666,FRANKLIN,COLUMBUS,REYNOLDSBURG-NEW ALBANY RD,MORSE RD,,,6/30/2011,40.0528758440551,-82.8103226420162
1667,FRANKLIN,COLUMBUS,HAMILTON RD,BROADVIEW RD,CHESTNUT HILL DR,,2/23/2012,40.0581434780761,-82.8635381696244
1670,FRANKLIN,COLUMBUS,CHERRY BOTTOM RD,MORSE RD,,,2/10/2014,40.056318034844,-82.8862688775089
1671,DELAWARE / FRANKLIN,-,HARLEM RD,SMOTHERS RD,,,5/30/2013,40.1293764581812,-82.8434423497607
1672,FRANKLIN,-,WAGGONER RD,HAVENS CORNERS RD,,,6/2/2014,40.0191716097155,-82.7898516139963
1673,FRANKLIN,-,MANN RD,HAVENS CORNERS RD,,,9/17/2012,40.0165657730099,-82.8320137962893
1674,FRANKLIN,-,HAVENS CORNERS RD,REYNOLDSBURG NEW ALBANY RD,,,9/25/2012,40.019456017274,-82.8149092197418
1676,FRANKLIN,,REYNOLDSBURG NEW ALBANY RD,CLARK STATE RD,,,10/30/2012,40.0434752070039,-82.8091070353149
1678,FRANKLIN,NEW ALBANY,KITZMILLER RD,MORSE RD,,,6/4/2014,40.0525437489909,-82.8031730311004
1679,,,REYNOLDSBURG NEW ALBANY RD,KITZMILLER RD,,,7/9/2014,40.0446283906481,-82.8090610154069
1681,FRANKLIN,GAHANNA,US62,MORSE RD,,,6/29/2011,40.0543103344581,-82.8418005593987
1685,FRANKLIN,COLUMBUS,HAMILTON RD,MORSE RD,,,2/16/2012,40.0552952860144,-82.8637122279217
1686,FRANKLIN,-,HARLEM RD,WALNUT ST,,,7/30/2012,40.1139590940641,-82.8383016349293
1688,FRANKLIN,,CLARK STATE RD,BABBIT RD,,,6/23/2014,40.0465831578131,-82.7776853270882
1689,FRANKLIN / LICKING,PATASKALA,BABBITT RD,MORSE RD,,,7/29/2014,40.0513750576809,-82.7773713426257
1694,FRANKLIN,,WAGGONER RD,CLARK STATE RD,,,5/29/2014,40.0424977297696,-82.7877378453071
1696,LICKING,PATASKALA,DIXON RD,CLARK STATE RD,,,2/2/2005,40.0462313875155,-82.767994208063
1701,FRANKLIN,COLUMBUS,HAMILTON RD,THOMPSON RD,,,2/2/2012,40.0644725645902,-82.8631023564202
1702,,,REYNOLDSBURG NEW ALBANY RD,NORTH ST,,,10/3/2008,39.9980283552763,-82.8106472343249
1703,FRANKLIN,,REYNOLDSBURG-NEW ALBANY RD,TAYLOR RD,,,6/5/2014,40.0003370035015,-82.8103756654912
1707,DELAWARE / FRANKLIN,-,SCHOTT RD,SMOTHERS RD,,,5/8/2014,40.1299580366701,-82.8583040774363
1708,FRANKLIN,COLUMBUS,HARLEM RD,CENTRAL COLLEGE RD,,,4/17/2014,40.0992068341847,-82.8376863703475
1709,FRANKLIN,NEW ALBANY,BEVELHYMER RD,WALNUT ST,,,6/6/2006,40.111876823936,-82.7918931563357
1711,FRANKLIN,COLUMBUS,ULRY RD,DUBLIN GRANVILLE RD,,,1/21/2015,40.0790307251461,-82.8670264593874
1746,FRANKLIN,,REYNOLDSBURG-NEW ALBANY RD,HAVENS RD,,,8/21/2014,40.029803939036,-82.814345980326
1749,FRANKLIN,COLUMBUS,MAIDSTONE DR,MORSE RD,,,2/10/2014,40.0558518410163,-82.8762489051186
1750,FRANKLIN,,WAGGONER RD,HAVENS RD,,,6/20/2014,40.0286548766514,-82.788801507718
1756,FRANKLIN,NEW ALBANY,KITZMILLER RD,CENTRAL COLLEGE RD,,,8/29/2007,40.0964249727993,-82.780479072194
1757,FRANKLIN,COLUMBUS,HAMILTON RD,MENEREY LN,PRESERVE BLVD,,2/9/2012,40.0711250508087,-82.8625232141513
1758,FRANKLIN,COLUMBUS,HAMILTON RD NORTH,DUBLIN GRANVILLE RD,,,2/22/2012,40.078703545283,-82.8520095348358
1765,FRANKLIN,COLUMBUS,HAMILTON RD,CENTRAL COLLEGE RD,,,1/13/2015,40.0999244051531,-82.8485102226108
1775,LICKING,PATASKALA,SR 310,BROAD ST,TOWNSHIP RD,,12/13/2006,40.0034309695615,-82.6727494733838
1780,LICKING,PATASKALA,SR 310,HOLLOW RD,,,12/12/2006,40.0375543961764,-82.6699411869049
1799,LICKING,PATASKALA,SR 310,BROAD ST,,,12/18/2006,40.0030750913235,-82.6748057294766
1838,LICKING,,BEECH RD,JUG RD,,,6/14/2012,40.0972769953352,-82.7539067029416
1900,FRANKLIN,COLUMBUS,LONG ST,CHAMPION AVE,GOVERNORS PL,,3/10/2015,39.9686902737723,-82.9683820295151
1905,FRANKLIN,COLUMBUS,LONG ST,OHIO AVE,,,3/10/2015,39.968501746523,-82.9699768273554
1916,FRANKLIN,COLUMBUS,NELSON RD,LIVINGSTON AVE,,,1/9/2013,39.9485570908517,-82.9473029647539
1930,,,LINWOOD AVE,COLE ST,,,2/5/2013,39.9541617996238,-82.965534535883
1948,FRANKLIN,COLUMBUS,CHAMPION AVE,MT VERNON AVE,,,2/25/2015,39.973095,-82.968026
1952,FRANKLIN,COLUMBUS,COLE ST,FAIRWOOD AVE,,,2/6/2013,39.9536671870065,-82.9532158805681
1955,FRANKLIN,COLUMBUS,MT VERNON AVE,OHIO AVE,,,2/25/2015,39.972822,-82.96958
1969,FRANKLIN,COLUMBUS,MILLER AVE,COLE ST,,,2/6/2013,39.95399265654,-82.9609941443854
1970,FRANKLIN,COLUMBUS,KELTON AVE,COLE ST,,,2/6/2013,39.9539457787267,-82.9588704761708
2001,FRANKLIN,COLUMBUS,WINNER AVE,LONG ST,,,2/25/2015,39.968968,-82.966046
2011,FRANKLIN,COLUMBUS,LEONARD AVE,RAMPS N OF IR 670,,,8/26/2011,39.9811649658327,-82.9563045501709
2016,FRANKLIN,COLUMBUS,JAMES RD,BROAD ST,,,11/29/2012,39.9720106834788,-82.9134993521057
2018,FRANKLIN,BEXLEY,DREXEL AVE,BROAD ST,,,5/19/2011,39.9694522751831,-82.9371253658528
2025,FRANKLIN,BEXLEY,CASSADY AVE,MAIN ST,,,6/20/2011,39.9570693528603,-82.9340043200286
2026,FRANKLIN,BEXLEY,COLLEGE AVE,MAIN ST,,,6/6/2011,39.9571665511232,-82.9400505386451
2037,FRANKLIN,COLUMBUS,GOULD ST,SR 16 (BROAD ST),,,5/25/2011,39.9709387263458,-82.9232609319841
2046,FRANKLIN,COLUMBUS,JAMES RD,STELZER RD ,ALLEGHENY AVE ,,1/21/2010,39.9799903377039,-82.9132023756209
2049,FRANKLIN,BEXLEY,DREXEL AVE,MAIN ST,,,6/7/2011,39.9571609367924,-82.9381577663381
2054,FRANKLIN,BEXLEY,ROOSEVELT AVE S,BROAD ST,,,5/31/2011,39.9705590117387,-82.9264032840729
2056,FRANKLIN,COLUMBUS,BARNETT RD,LIVINGSTON AVE,,,4/17/2013,39.9463005405192,-82.9063267451241
2065,FRANKLIN,BEXLEY,REMINGTON RD,MAIN ST,,,6/23/2011,39.9569459573902,-82.9297305659749
2066,FRANKLIN,BEXLEY,ROOSEVELT AVE,MAIN ST,,,8/10/2011,39.9568873990101,-82.9273895769361
2070,FRANKLIN,BEXLEY,CASSADY AVE,BROAD ST,,,5/23/2011,39.969941816148,-82.932998201234
2071,FRANKLIN,BEXLEY,PARKVIEW AVE,MAIN ST,,,6/2/2011,39.9572930471854,-82.9422645892006
2072,FRANKLIN,BEXLEY,CASSINGHAM RD,MAIN ST,,,6/22/2011,39.9570073054157,-82.9317891597748
2073,FRANKLIN,BEXLEY,PARKVIEW AVE,BROAD ST,,,5/18/2011,39.9689863041444,-82.9413157381031
2074,FRANKLIN,BEXLEY,PLEASANT RIDGE AVE,MAIN ST,,,6/9/2011,39.9571250770115,-82.9361255132598
2105,FRANKLIN,COLUMBUS,GOULD RD,US 40,,,7/11/2011,39.956823557674,-82.9244652009244
2106,FRANKLIN,COLUMBUS,KENWICK RD,MAIN ST,,,9/21/2011,39.9568105365946,-82.9238707731533
2108,FRANKLIN,BEXLEY,CASSINGHAM AVE,BROAD ST,,,5/24/2011,39.9702511992093,-82.9302410039291
2131,FRANKLIN,COLUMBUS,MC NAUGHTEN RD,BROAD ST,,,11/5/2014,39.9802425361923,-82.8362582855079
2135,FRANKLIN,WHITEHALL,HAMILTON RD,BROAD ST,,,7/13/2011,39.9761345203025,-82.8740545659429
2136,FRANKLIN,WHITEHALL,YEARLING RD,BROAD ST,,,7/8/2011,39.9750447880976,-82.884652361947
2137,FRANKLIN,WHITEHALL,YEARLING RD,DONEY ST,,,8/16/2011,39.9706215824568,-82.8849945680299
2139,FRANKLIN,COLUMBUS,MCNAUGHTEN RD,MAIN ST,,,5/16/2013,39.9546948940997,-82.838456460288
2143,FRANKLIN,WHITEHALL, FAIRWAY BLVD,MAIN ST,,,7/18/2011,39.9549183933341,-82.857813835144
2145,FRANKLIN,WHITEHALL,HAMILTON RD,MAIN ST,,,3/18/2015,39.9554258689026,-82.8768365144119
2146,FRANKLIN,WHITEHALL,HAMILTON RD,WRIGHT RD,,,9/19/2011,39.9579060503118,-82.8766249813826
2147,FRANKLIN,COLUMBUS,LATIMER DR,LIVINGSTON AVE,,,11/7/2013,39.9441455039721,-82.8668168801425
2150,FRANKLIN,COLUMBUS,HAMILTON RD,LIVINGSTON AVE,,,5/16/2013,39.9447521436661,-82.8778169851966
2154,FRANKLIN,WHITEHALL,MAPLEWOOD AVE,MAIN ST,,,8/2/2011,39.9562628674189,-82.9037204589112
2156,FRANKLIN,COLUMBUS,HAMILTON RD,RAMPS NORTH OF IR 70,,,2/16/2011,39.9374365039248,-82.8785472411072
2159,FRANKLIN,WHITEHALL,COLLINGWOOD AVE,BROAD ST,,,7/6/2011,39.9735706079882,-82.8990822590613
2162,FRANKLIN,COLUMBUS,BRICE RD,RAMPS N OF IR 70,,,2/8/2011,39.9340696434158,-82.8306369659245
2163,FRANKLIN,COLUMBUS,BRICE RD,RAMPS S OF IR 70,,,2/8/2011,39.9310095325686,-82.8309004297001
2166,FRANKLIN,COLUMBUS,BRICE RD,SCARBOROUGH RD,,,2/9/2011,39.9274592483507,-82.8312895243731
2167,FRANKLIN,COLUMBUS,HAMILTON RD,DUNDEE RD,,,2/16/2011,39.941471144006,-82.8781685932065
2168,FRANKLIN,WHITEHALL,YEARLING RD,MAIN ST,,,7/25/2011,39.955739722405,-82.8864615762458
2172,FRANKLIN,COLUMBUS,DENMARK DR,REFUGEE RD,,,11/13/2013,39.921279990214,-82.8531533689991
2175,FRANKLIN,WHITEHALL,ROBINWOOD AVE,BROAD ST,,,7/7/2011,39.9738734966531,-82.8959614087494
2184,FRANKLIN,COLUMBUS,TAYLOR STATION RD (MT CARMEL EAST DRIVEWAY),BROAD ST,,,11/6/2014,39.9793320074376,-82.8435782874514
2193,FRANKLIN,WHITEHALL,MAPLEWOOD AVE,BROAD ST,,,6/27/2011,39.9732194839605,-82.9022794956561
2200,FRANKLIN,WHITEHALL,BEECHWOOD RD,MAIN ST,,,7/26/2011,39.9559421620309,-82.8942171105861
2201,FRANKLIN,WHITEHALL,ROBINWOOD AVE,MAIN ST,,,7/27/2011,39.9560421272498,-82.8971232229235
2202,FRANKLIN,WHITEHALL,HAMILTON RD,ETNA RD,,,9/20/2011,39.9643969887462,-82.8760195224008
2203,FRANKLIN,WHITEHALL,COLLINGWOOD AVE,MAIN ST,,,8/1/2011,39.9561492033896,-82.9005952096704
2206,FRANKLIN,COLUMBUS,COUNTRY CLUB RD,MAIN ST,,,7/20/2011,39.9551049412674,-82.8673409912408
2209,FRANKLIN,WHITEHALL,HAMILTON RD,FAIRWAY BLVD,,,8/8/2011,39.9730805186614,-82.8747580403849
2210,FRANKLIN,WHITEHALL,FOUNTAIN LN,MAIN ST,,,7/19/2011,39.9549712451983,-82.8594323084968
2235,FRANKLIN,COLUMBUS,BRICE RD,EASTGREEN BLVD,CHANNINGWAY BLVD,,2/9/2011,39.9384231773572,-82.8302011089627
2241,FRANKLIN,WHITEHALL,HAMILTON RD,POTH RD,,,8/4/2011,39.9809069177036,-82.872452224863
2243,FRANKLIN,WHITEHALL,HAMILTON RD,LANGLEY RD,,,8/11/2011,39.9600439631229,-82.8764234860179
2244,FRANKLIN,WHITEHALL,HAMILTON RD,SHAKER SQ,ST ANN LN,,8/9/2011,39.9693709693384,-82.8755863641372
2263,FRANKLIN,REYNOLDSBURG,WAGGONER RD,RODEBAUGH RD,,,8/17/2010,39.973938042565,-82.793202313864
2264,FRANKLIN,COLUMBUS,REYNOLDSBURG-NEW ALBANY RD,BROAD ST (SR-16),,,7/15/2010,39.9827161037548,-82.8140812285691
2265,FRANKLIN,COLUMBUS,BRICE RD,BROAD ST,SHADYMERE LN,,7/15/2010,39.981301182926,-82.8267529656158
2266,FRANKLIN,COLUMBUS,ROSE HILL RD,BROAD ST (SR-16),,,7/13/2010,39.9816384825717,-82.8237288748738
2320,FAIRFIELD,PICKERINGTON,SR 256,TUSSING RD,SR 204,,5/5/2011,39.9292963280363,-82.7884742690746
2322,FAIRFIELD,PICKERINGTON,SR 256,RAMPS NORTH OF IR70,,,2/8/2011,39.9344717163858,-82.7895321671568
2323,FAIRFIELD,PICKERINGTON,SR 256,RAMPS SOUTH OF IR70,,,11/19/2008,39.9320205061716,-82.7891168403919
2324,FAIRFIELD,PICKERINGTON,SR 256,REFUGEE RD,,,6/5/2013,39.9099756615309,-82.7784857846871
2326,LICKING,PATASKALA,MINK ST,SR 16,,,8/28/2013,39.9941079020578,-82.7294420112156
2332,FAIRFIELD,,MILNOR RD,REFUGEE RD,,,1/14/2014,39.9082694121234,-82.7474742494377
2334,LICKING,PATASKALA,US 40,COLUMBIA RD,LYNNS RD,,3/25/2015,39.957221,-82.695264
2339,FAIRFIELD,PICKERINGTON,SR 256,STONECREEK DR,,,6/6/2013,39.9147561942687,-82.7799444076271
2345,LICKING,PATASKALA,TAYLOR RD,SR 16,,,11/6/2014,39.9878677950082,-82.7674108685131
2346,LICKING,PATASKALA,SR 310,MILL ST,,,1/14/2014,39.9914858176743,-82.6757031914987
2359,FAIRFIELD,-,TAYLOR RD,SR 204,WELLESLEY DR,,2/15/2011,39.9310024458383,-82.7735738871442
2363,FAIRFIELD,-,TOLLGATE RD,REFUGEE RD,,,3/12/2015,39.906374,-82.71136
2366,LICKING,-,SR 310,LYNNS RD,,,12/19/2006,39.9462990187687,-82.6823353109321
2367,FAIRFIELD,COLUMBUS,HINES RD,REFUGEE RD,,,7/17/2013,39.9114267580539,-82.8097895632836
2382,FRANKLIN,COLUMBUS,KELTON AVE,MOOBERRY ST,,,2/6/2013,39.9529536197072,-82.9589830346864
2415,FRANKLIN,COLUMBUS,FAIRWOOD AVE,MOOBERRY ST,,,2/6/2013,39.9528309185108,-82.9532689359052
2432,,,LINWOOD AVE,MOOBERRY ST,,,2/5/2013,39.9531101767145,-82.9655691893846
2434,FRANKLIN,COLUMBUS,MILLER AVE,MOOBERRY ST,,,2/6/2013,39.9529928636742,-82.9610797844391
2450,FRANKLIN,COLUMBUS,CHAMPION AVE,MOOBERRY ST,,,2/5/2013,39.9532245318302,-82.9698179683006
2483,FRANKLIN,COLUMBUS,ALUM CREEK DR,FREBIS AVE,,,10/18/2011,39.9334978791558,-82.9421778826363
2485,FRANKLIN,COLUMBUS,COLUMBUS-LANCASTER RD,PETZINGER RD,,,2/15/2011,39.9282660466864,-82.9250437962038
2493,FRANKLIN,COLUMBUS,ALUM CREEK DR,WILLIAMS RD,,,4/12/2010,39.8887309544208,-82.9302384995447
2495,FRANKLIN,COLUMBUS,WINCHESTER PIKE,REFUGEE RD,,,5/28/2014,39.9174760956239,-82.9158316682752
2503,FRANKLIN,COLUMBUS,JAMES RD,LANGFIELD DR,,,1/27/2011,39.9371034252005,-82.915346709647
2510,FRANKLIN,COLUMBUS,ALUM CREEK DR,WINSLOW DR,,,11/3/2011,39.926164180709,-82.9362547247527
2511,FRANKLIN,COLUMBUS,COLLEGE AVE (US 33),SCHAAF DR,,,1/26/2011,39.934771205637,-82.9291249904882
2534,,,BELLEVUE AVE,ALUM CREEK DR,,,4/28/2010,39.9151646826962,-82.9302265334282
2535,,,LAWNDALE AVE,ALUM CREEK DR,,,4/27/2010,39.9138426770753,-82.9293446984294
2536,,,ALUM CREEK DR,LISTON AVE,,,4/26/2010,39.9126978175857,-82.9286952088018
2537,FRANKLIN,COLUMBUS,ALUM CREEK DR,KOEBEL RD,,,4/28/2010,39.9112268803177,-82.9283659826957
2539,FRANKLIN,COLUMBUS,ALUM CREEK DR,REFUGEE RD,,,3/22/2011,39.9217380218772,-82.9323218635061
2542,FRANKLIN,COLUMBUS,ALUM CREEK DR,NEW WORLD DR,,,4/12/2010,39.8976619036054,-82.9294779652651
2551,FRANKLIN,COLUMBUS,ALUM CREEK RD,PERFORMANCE WAY,,,4/27/2010,39.918218807435,-82.9311672281129
2557,FRANKLIN,COLUMBUS,HAMILTON RD,MACSWAY AVE,,,6/4/2014,39.923692,-82.879905
2558,FRANKLIN,COLUMBUS,HAMILTON RD,REFUGEE RD,,,2/11/2008,39.9155460995514,-82.8806233406067
2559,FRANKLIN,COLUMBUS,REFUGEE RD,CITIZENS PL,,,6/24/2014,39.9152827735558,-82.8761923313141
2560,FRANKLIN,-,NOE-BIXBY RD,REFUGEE RD,CHATTERTON RD,,6/13/2012,39.9152929706633,-82.8635631724272
2561,FRANKLIN,-,NOE BIXBY RD,SEDALIA RD,CROSSCREEK DR,,6/18/2012,39.9078751612542,-82.8649862609396
2563,FRANKLIN,COLUMBUS,HAMILTON RD,WINCHESTER PIKE,,,5/23/2012,39.8997719196429,-82.8821117150542
2564,FRANKLIN,COLUMBUS,NOE-BIXBY RD,WINCHESTER PIKE,,,9/23/2010,39.8956056427143,-82.8736513447536
2569,,,US 33,BIXBY RD,,,3/3/2011,39.8708147352586,-82.8555936455631
2571,FRANKLIN,GROVEPORT,SR 317,MAIN ST,,,6/11/2015,39.8557646664447,-82.9001513313341
2575,FRANKLIN,OBETZ,ALUM CREEK DR,RAMP FROM-TO I270,,,2/26/2009,39.8742326902141,-82.9324972629547
2576,FRANKLIN,COLUMBUS,HAMILTON RD,KIMBERLY PKWY,,,6/11/2014,39.925818711157,-82.8797326142987
2577,FRANKLIN,-,NOE BIXBY RD,HARBOR BLVD,,,6/15/2012,39.902814861785,-82.8720781440041
2578,FRANKLIN,OBETZ,ALUM CREEK DR,ROHR RD,,,6/26/2014,39.8438964144263,-82.935807459096
2579,FRANKLIN,GROVEPORT,RICHARDSON RD,GROVEPORT RD,,,8/26/2014,39.8504074045798,-82.8745542381854
2581,FRANKLIN,COLUMBUS,HAMILTON RD,GROVES RD,,,6/10/2014,39.9301507802668,-82.8792918712645
2583,FRANKLIN,COLUMBUS,ALUM CREEK DR,WATKINS RD,,,4/26/2010,39.9059721888364,-82.9288612783933
2584,FRANKLIN,OBETZ,ALUM CREEK RD,BIXBY RD,,,6/3/2014,39.8558281766254,-82.9384486043372
2590,FRANKLIN,GROVEPORT,HENDRON RD,MARLOWA DR,GLENDENING DR,,4/23/2015,39.858506,-82.895585
2591,FRANKLIN,GROVEPORT,PONTIUS RD,ROHR RD,,,9/9/2014,39.8395912666898,-82.9038669502214
2593,FRANKLIN,COLUMBUS,SCHWARTZ RD,WINCHESTER PIKE,,,7/25/2007,39.9130929380048,-82.9102450709469
2594,FRANKLIN,-,BRICE RD,WINCHESTER PIKE,,,4/29/2014,39.8702935028265,-82.8365108235481
2596,FRANKLIN,-,EBRIGHT RD,SIMS RD,,,12/7/2006,39.8633388058319,-82.8661172285674
2597,FRANKLIN,COLUMBUS,EBRIGHT RD,WINCHESTER PIKE,SHANNON RD,,4/25/2014,39.8900381259734,-82.8628358931471
2598,FRANKLIN,,LITHOPOLIS RD,GROVEPORT RD,,,9/3/2014,39.848907367125,-82.8656879894691
2599,FRANKLIN,-,ALUM CREEK DR,LONDON GROVEPORT RD,,,3/3/2009,39.8300872364614,-82.9337839178063
2600,FRANKLIN,GROVEPORT,SALTZGABER RD,GROVEPORT RD,,,6/9/2015,39.858441683059,-82.9080516780285
2602,FRANKLIN,GROVEPORT,SR 317,ROHR RD,,,3/19/2008,39.8403607898621,-82.9092890220883
2617,FRANKLIN,COLUMBUS,WATKINS RD,WINCHESTER PIKE,,,7/21/2014,39.908390641031,-82.9008510871358
2625,FRANKLIN,COLUMBUS,HAMILTON SQUARE BLVD,HAMILTON RD,,,6/19/2008,39.8953995275249,-82.8826293507498
2626,FRANKLIN,GROVEPORT,SALTZGABER RD,SR 317,,,3/19/2008,39.843301,-82.905321
2627,FRANKLIN,GROVEPORT,EBRIGHT RD,BIXBY RD,,,11/29/2006,39.871109761173,-82.8652900763821
2633,FRANKLIN,GROVEPORT,HAMILTON RD,CORBETT RD,,,6/25/2012,39.857334516508,-82.8859095625445
2634,FRANKLIN,OBETZ,SWISHER RD,GROVEPORT RD,,,7/19/2010,39.8615940785223,-82.914729638954
2635,FRANKLIN,,RAGER RD,SIMS RD,,,12/8/2006,39.8625180058992,-82.8456977270691
2636,FRANKLIN,-,DUNLOE RD,CHATTERTON RD,,,6/21/2012,39.9147629201841,-82.8572920840211
2642,FRANKLIN,COLUMBUS,GENDER RD,REFUGEE RD,,,5/16/2013,39.9106938924848,-82.8241896343
2646,FRANKLIN,,SR 674,LITHOPOLIS RD,,,9/14/2010,39.8216878381895,-82.8313608420385
2649,FRANKLIN,COLUMBUS,GENDER RD,WINCHESTER PIKE,,,6/4/2015,39.862843,-82.827492
2653,FRANKLIN,-,RICHARDSON RD,HAYES RD,,,9/4/2014,39.8268173898399,-82.8692302666988
2655,FRANKLIN / PICKAWAY,,PONTIUS RD,LONDON-LANCASTER RD,,,5/29/2014,39.7989072773503,-82.8998412511907
2657,FRANKLIN,,PONTIUS RD,LONDON-LANCASTER RD,,,3/25/2008,39.7997383005167,-82.8998020720445
2665,FRANKLIN,,PONTIUS RD,HAYES RD,,,5/27/2014,39.8284795501305,-82.9025163221977
2667,FRANKLIN / FAIRFIELD,LITHOPOLIS,CANAL WINCHESTER SOUTH RD,LITHOPOLIS RD,,,9/16/2010,39.8155869537526,-82.8223973699939
2669,FRANKLIN,CANAL WINCHESTER,SR 674,GROVEPORT RD,,,9/21/2010,39.8457940479112,-82.8292464406603
2670,FRANKLIN,PICKERINGTON,BOWEN RD,LONG RD,,,7/29/2011,39.8996328023561,-82.8048828555947
2675,FRANKLIN,COLUMBUS,GENDER RD,LEHMAN RD,,,3/9/2004,39.8689829972726,-82.8268148029948
2679,FRANKLIN,COLUMBUS,GENDER RD,ABBIE TRAILS DR,,,9/8/2010,39.9017838113063,-82.8250788097385
2687,FAIRFIELD,PICKERINGTON,HILL RD,BUSEY RD,,,8/20/2012,39.8574829268881,-82.7613186836243
2689,FAIRFIELD,,PICKERINGTON RD,REFUGEE RD,,,3/12/2015,39.9073065597606,-82.7312262075459
2690,FAIRFIELD,,PICKERINGTON RD,BUSEY RD,,,8/22/2012,39.8564519471423,-82.7424600851838
2696,FAIRFIELD,CARROLL,US 33,WINCHESTER RD,,,1/25/2012,39.7998321869955,-82.7077388763428
2708,FAIRFIELD,,PICKERINGTON RD,US 33,,,1/11/2012,39.8343407728031,-82.7443513381644
2718,FAIRFIELD,,WATERLOO RD,WINCHESTER RD,,,8/30/2012,39.828052331885,-82.7915516466685
2730,FAIRFIELD,,ALLEN RD,BASIL WESTERN RD,,,8/27/2012,39.840721043921,-82.7239668983116
2742,FAIRFIELD,CARROLL,US 33,LOCKVILLE RD,PLEASANTVILLE RD,,11/20/2012,39.8181661934743,-82.7170805865866
2753,FAIRFIELD,,PICKERINGTON RD,WINCHESTER RD,,,8/29/2012,39.8004733423905,-82.7369337583175
2764,FAIRFIELD,,SR 310,BLACKLICK EASTERN RD,,,12/20/2006,39.9270203773098,-82.6804996039826
3007,FRANKLIN,COLUMBUS,HIGH ST,WILLIAMS RD,,,2/14/2011,39.8918346204496,-82.9965488989283
3009,FRANKLIN,COLUMBUS,S HIGH ST,GREAT SOUTHERN BLVD S,,,2/9/2011,39.8821756441288,-83.0008547763406
3011,FRANKLIN,COLUMBUS,PARSONS AVE,OBETZ RD,,,5/20/2010,39.8816153642372,-82.9878046729662
3022,FRANKLIN,COLUMBUS,FAIRWOOD AVE,WATKINS RD,,,11/12/2013,39.9047583277401,-82.95744518795
3048,FRANKLIN,COLUMBUS,HIGH ST,HIGHVIEW BLVD,,,2/10/2011,39.888944645088,-82.9978303696177
3060,FRANKLIN,,US 23,SR 665,,,6/28/2010,39.8320254106817,-83.000192704561
3061,FRANKLIN,COLUMBUS,PARSONS AVE,RATHMELL RD,,,9/27/2012,39.8621166410454,-82.9892931420504
3062,FRANKLIN,COLUMBUS,HIGH ST,RATHMELL RD,,,2/14/2011,39.8627098207952,-83.0043020049564
3064,FRANKLIN,OBETZ,LOCKBOURNE RD,RATHMELL RD,,,10/1/2012,39.8611642726562,-82.9702520370483
3069,FRANKLIN,COLUMBUS,US 23,COTTAGE ST,SR 317,,6/23/2010,39.8331580456965,-83.0000488797812
3073,FRANKLIN,,LOCKBOURNE RD,ROHR RD,,,5/15/2014,39.8464497337714,-82.9713943897516
3076,FRANKLIN,OBETZ,ALUM CREEK DR,TOY RD,,,5/19/2014,39.8524064530331,-82.9387303124124
3077,FRANKLIN,OBETZ,ALUM CREEK DR,RATHMELL RD,,,5/19/2009,39.8633204510583,-82.9371809315231
3083,FRANKLIN,,REESE RD,RATHMELL RD,,,5/21/2014,39.8605852945784,-82.9575849016536
3084,FRANKLIN,OBETZ,ALUM CREEK DR,GROVEPORT RD,,,12/13/2011,39.8680262336412,-82.9351370350366
3086,FRANKLIN,GROVEPORT,ALUM CREEK DR,SPIEGEL DR,,,8/5/2011,39.8373465326572,-82.9334710673396
3096,FRANKLIN,COLUMBUS,PORT RD,SR 317,,,3/18/2008,39.829648199802,-82.9251372814178
3125,FRANKLIN,COLUMBUS,RAMPS W OF IR 71,GREENLAWN AVE,,,9/13/2012,39.9395950132006,-83.0103027820587
3126,FRANKLIN,COLUMBUS,DECKEBACH RD,GREENLAWN AVE,,,8/28/2012,39.9393406611591,-83.0055353165021
3127,FRANKLIN,COLUMBUS,HARMON AVE,GREENLAWN AVE,,,7/2/2013,39.9395756629491,-83.0147409159058
3129,FRANKLIN,COLUMBUS,RAMPS S OF IR 70,MOUND ST,,,11/30/2010,39.9469980408483,-83.031245470047
3133,FRANKLIN,COLUMBUS, HARMON AVE,FRANK RD,,,9/10/2012,39.9166495418594,-83.0162368026694
3134,FRANKLIN,COLUMBUS,CENTRAL AVE,MOUND ST,,,11/30/2010,39.9458249763133,-83.0357205597671
3139,FRANKLIN,COLUMBUS,BROWN RD,FRANK RD,HARDY PKWY ST,,6/20/2013,39.9165616831838,-83.0361029303719
3141,FRANKLIN,-,BROWN RD,STIMMEL RD,LINNET AVE,,8/7/2012,39.9324723507371,-83.0379785485435
3142,FRANKLIN,,BROWN RD,HART RD,,,8/7/2014,39.9237753402438,-83.0381856424353
3146,FRANKLIN,COLUMBUS,MOUND ST,GLENWOOD AVE,,,12/1/2010,39.9478179168654,-83.0282583812252
3147,FRANKLIN,COLUMBUS,BROWN RD,HOPKINS AVE,,,8/3/2012,39.9302588393324,-83.0381211249766
3150,FRANKLIN,COLUMBUS,SOUDER AVE,MOUND ST,,,12/1/2010,39.9498035054742,-83.0209778056255
3155,FRANKLIN,COLUMBUS,WEST RAMPS TO-FROM IR 71,FRANK RD,,,3/25/2014,39.9145801148437,-83.0191235624519
