INTID,COUNTY,CITY1,ROAD1,ROAD2,ROAD3,ROAD4,LATEST_DATE,LATITUDE,LONGITUDE
170,Maricopa,Phoenix,Tatum Blvd,Greenway Rd,,,4/7/2010,33.6260996944966,-111.977806091309
171,Maricopa,Phoenix,56th St,Bell Rd,,,4/7/2010,33.6404547451641,-111.960017681122
172,Maricopa,Phoenix,56th St,Thunderbird Rd,,,4/7/2010,33.6115687,-111.960538
173,Maricopa,Phoenix,56th St,Shea Blvd,,,4/7/2010,33.5825791,-111.9605713
174,Maricopa,Phoenix,7th Ave,Dunlap Ave,,,4/8/2010,33.5675567,-112.0825361
175,Maricopa,Phoenix,7th Ave,Buckeye Rd,,,4/8/2010,33.4368401,-112.0825247
176,Maricopa,Phoenix,Central Ave,Dunlap Ave,,,4/8/2010,33.567734798099,-112.073882818222
180,Maricopa,Phoenix,51st Ave,Greenway Rd,,,3/24/2010,33.6251616645456,-112.168350219727
181,Maricopa,Phoenix,7th St,Deer Valley Rd,,,3/24/2010,33.6838537144966,-112.065643072128
182,Maricopa,Phoenix,32nd St,Greenway Rd,,,3/24/2010,33.6263409005475,-112.013339996338
189,Maricopa,Phoenix,75th Ave,Buckeye Rd,,,3/25/2010,33.4371536104429,-112.220975160599
190,Maricopa,Phoenix,67th Ave,Van Buren St,,,3/25/2010,33.4515822,-112.2034433
191,Maricopa,Phoenix,59th Ave,Van Buren St,,,4/13/2010,33.4515490236911,-112.186567783356
192,Maricopa,Phoenix,59th Ave,Buckeye Rd,,,3/25/2010,33.4370306,-112.1865582
193,Maricopa,Phoenix,27th Ave,Van Buren St,,,3/25/2010,33.4510867,-112.117523
194,Maricopa,Phoenix,19th Ave,Buckeye Rd,,,3/25/2010,33.4367369,-112.1000119
212,Maricopa,Phoenix,Central Ave,Glendale Ave,,,4/8/2010,33.5383159,-112.073749
213,Maricopa,Phoenix,7th St,Glendale Ave,,,4/8/2010,33.5382739,-112.065055
214,Maricopa,Phoenix,7th St,Indian School Rd,,,4/8/2010,33.4947397,-112.0650417
215,Maricopa,Phoenix,7th St,Thomas Rd,,,4/8/2010,33.480207,-112.0650688
216,Maricopa,Phoenix,16th St,Glendale Ave,,,4/8/2010,33.5382435,-112.0474853
218,Maricopa,Phoenix,91st Ave,Thomas Rd,,,3/25/2010,33.4796754,-112.2551754
219,Maricopa,Phoenix,83rd Ave,Indian School Rd,,,3/25/2010,33.4942813,-112.2377713
221,Maricopa,Phoenix,35th Ave,Thomas Rd,,,3/25/2010,33.4804613,-112.1343436
222,Maricopa,Phoenix,19th Ave,Indian School Rd,,,3/25/2010,33.495014,-112.0999086
245,Maricopa,Phoenix,24th St,Jefferson St,,,4/7/2010,33.4472431834542,-112.030162811279
246,Maricopa,Phoenix,7th ave,McDowell Rd,,,4/8/2010,33.4658154,-112.082637
247,Maricopa,Phoenix,7th Ave,Van Buren St,,,4/8/2010,33.4514216,-112.0825586
248,Maricopa,Phoenix,Central Ave,Broadway Rd,,,4/8/2010,33.4067255959648,-112.073335647583
249,Maricopa,Phoenix,7th St,Northern Ave,,,4/8/2010,33.5527194,-112.0652179
250,Maricopa,Phoenix,16th St,Van Buren St,,,4/8/2010,33.4514247,-112.0477094
251,Maricopa,Phoenix,16th St,Washington St,,,4/8/2010,33.448308473601,-112.047768831253
252,Maricopa,Phoenix,19th Ave,Cactus Rd,,,4/13/2010,33.596559,-112.0996066
255,Maricopa,Phoenix,51st Ave,Cactus Rd,,,4/13/2010,33.5963332,-112.1686526
256,Maricopa,Phoenix,43rd Ave,Peoria Ave,,,4/13/2010,33.5819477,-112.1515509
257,Maricopa,Phoenix,35th Ave,Dunlap Ave,,,4/13/2010,33.5675361,-112.1341652
258,Maricopa,Phoenix,59th Ave,Lower Buckeye Rd,,,3/25/2010,33.4225281,-112.1864915
259,Maricopa,Phoenix,75th Ave,McDowell Rd,,,3/25/2010,33.4656824932921,-112.220546007156
260,Maricopa,Phoenix,51st Ave,Thomas Rd,,,3/25/2010,33.4804828,-112.1689848
261,Maricopa,Phoenix,27th Ave,Thomas Rd,,,3/25/2010,33.4804237,-112.117074
262,Maricopa,Phoenix,19th Ave,Jefferson St,,,3/25/2010,33.4469902,-112.1000927
289,Maricopa,Phoenix,32nd St,Washington St,,,4/14/2010,33.4481339,-112.0129031
290,Maricopa,Phoenix,32nd St,Broadway Rd,,,4/14/2010,33.4070527,-112.0125867
291,Maricopa,Phoenix,32nd St,Southern Ave,,,4/14/2010,33.3925481,-112.0125499
292,Maricopa,Phoenix,40th St,McDowell Rd,,,4/14/2010,33.4656576,-111.9955877
293,Maricopa,Phoenix,44th St,Thomas Rd,,,4/14/2010,33.4802431957011,-111.987000703812
294,Maricopa,Phoenix,44th St,McDowell Rd,,,4/14/2010,33.4657093437963,-111.98714017868
295,Maricopa,Phoenix,44th St,Van Buren St,,,4/14/2010,33.4511874,-111.9872065
296,Maricopa,Phoenix,48th St,Broadway Rd,,,4/14/2010,33.4073854,-111.9783229
298,Maricopa,Phoenix,48th St,Baseline Rd,,,4/14/2010,33.3782417,-111.9784046
299,Maricopa,Phoenix,48th St,Chandler Blvd,,,4/14/2010,33.3053695,-111.9803383
304,Maricopa,Phoenix,44th St,Camelback Rd,,,4/7/2010,33.5096086,-111.9867899
305,Maricopa,Phoenix,Tatum Blvd,Bell Rd,,,4/7/2010,33.6405887262765,-111.977559328079
307,Maricopa,Phoenix,Scottsdale Rd,Thunderbird Rd,,,4/7/2010,33.6112486,-111.9257425
317,Maricopa,Phoenix,Central Ave,Baseline Rd,,,4/8/2010,33.3777831250489,-112.073271274567
318,Maricopa,Phoenix,7th ave,Northern Ave,,,4/8/2010,33.5528936,-112.0825788
319,Maricopa,Phoenix,7th Ave,Bethany Home Rd,,,4/8/2010,33.523854,-112.082412
320,Maricopa,Phoenix,7th ave,Camelback Rd,,,4/8/2010,33.5093214764809,-112.082508802414
321,Maricopa,Phoenix,7th Ave,Indian School Rd,,,4/8/2010,33.4948735,-112.0834535
322,Maricopa,Phoenix,Central Ave,Camelback Rd,,,4/8/2010,33.5092864,-112.0738164
323,Maricopa,Phoenix,Central Ave,Indian School Rd,,,4/8/2010,33.4948014511521,-112.073796987534
324,Maricopa,Phoenix,Central Ave,Thomas Rd,,,4/8/2010,33.4802521443663,-112.073764801025
325,Maricopa,Phoenix,Central Ave,Van Buren St,,,4/8/2010,33.4514003,-112.0738321
326,Maricopa,Phoenix,7th St,Van Buren St,,,4/8/2010,33.4514275,-112.065132
327,Maricopa,Phoenix,7th St,Washington St,,,4/8/2010,33.448335329486,-112.065106630325
328,Maricopa,Phoenix,7th St,Buckeye Rd,,,4/8/2010,33.4368262,-112.0652077
329,Maricopa,Phoenix,16th St,Buckeye Rd,,,4/8/2010,33.4367125,-112.0477493
330,Maricopa,Phoenix,16th St,Southern Ave,,,4/8/2010,33.3927512,-112.0473645
331,Maricopa,Phoenix,24th St,Camelback Rd,,,4/8/2010,33.5093393678006,-112.030227184296
335,Maricopa,Phoenix,51st Ave,Union Hills Dr,,,6/22/2010,33.654434,-112.168843
336,Maricopa,Phoenix,43rd Ave,Union Hills Dr,,,3/24/2010,33.654583,-112.1519658
337,Maricopa,Phoenix,35th Ave,Greenway Rd,,,3/24/2010,33.6252592,-112.1336415
338,Maricopa,Phoenix,19th Ave,Greenway Rd,,,3/24/2010,33.6256623,-112.0996902
339,Maricopa,Phoenix,7th St,Bell Rd,,,3/24/2010,,
340,Maricopa,Phoenix,Cave Creek Rd,Union Hills Dr,,,3/24/2010,33.6550249,-112.0308602
341,Maricopa,Phoenix,Cave Creek Rd,Bell Rd,,,3/24/2010,33.6404435,-112.0308551
351,Maricopa,Phoenix,43rd Ave,Northern Ave,,,4/13/2010,33.5531261,-112.1515594
352,Maricopa,Phoenix,43rd Ave,Glendale Ave,,,4/13/2010,33.538443,-112.1514361
353,Maricopa,Phoenix,35th Ave,Northern Ave,,,4/13/2010,33.5531165,-112.134271
354,Maricopa,Phoenix,27th Ave,Northern Ave,,,4/13/2010,33.5530923,-112.1169741
355,Maricopa,Phoenix,27th Ave,Glendale Ave,,,4/13/2010,33.5385711,-112.116908
356,Maricopa,Phoenix,19th Ave,Thunderbird Rd,,,4/13/2010,33.6110414,-112.0996489
357,Maricopa,Phoenix,99th Ave,Lower Buckeye Rd,,,3/25/2010,33.4211260561806,-112.272634506226
358,Maricopa,Phoenix,83rd Ave,Lower Buckeye Rd,,,3/25/2010,33.4229815,-112.2386603
362,Maricopa,Phoenix,59th Ave,Indian School Rd,,,3/25/2010,33.4950738,-112.1864472
363,Maricopa,Phoenix,43rd Ave,Indian School Rd,,,3/25/2010,33.494959,-112.151688
364,Maricopa,Phoenix,35th Ave,Camelback Rd,,,3/25/2010,33.5094432,-112.1341847
365,Maricopa,Phoenix,19th Ave,Camelback Rd,,,3/25/2010,33.5096714,-112.0999308
371,Maricopa,Phoenix,48th St,Ray Rd,,,4/14/2010,33.3199269,-111.9804324
372,Maricopa,Phoenix,64th St,Greenway Rd,,,4/7/2010,33.6259567572589,-111.942958831787
373,Maricopa,Phoenix,16th St,Northern Ave,,,4/8/2010,33.5541728,-112.0486388
374,Maricopa,Phoenix,16th St,Bethany Home Rd,,,4/8/2010,33.5237112,-112.0474915
375,Maricopa,Phoenix,32nd St,Union Hills Dr,,,3/24/2010,33.6551267,-112.01362
376,Maricopa,Phoenix,40th St,Union Hills Dr,,,3/24/2010,33.6552378,-111.9962588
377,Maricopa,Phoenix,19th Ave,Peoria Ave,,,4/13/2010,33.582102,-112.0996366
378,Maricopa,Phoenix,19th Ave,Northern Ave,,,4/13/2010,33.5530882,-112.0996891
379,Maricopa,Phoenix,51st Ave,Lower Buckeye Rd,,,3/25/2010,33.4222483,-112.1693876
380,Maricopa,Phoenix,35th Ave,Lower Buckeye Rd,,,3/25/2010,33.4224793,-112.134533
381,Maricopa,Phoenix,16th St,Camelback Rd,,,6/16/2010,33.5092195,-112.0475167
382,Maricopa,Phoenix,16th St,Thomas Rd,,,6/16/2010,33.4802044,-112.0476511
383,Maricopa,Phoenix,19th Ave,Bethany Home Rd,,,6/17/2010,33.5241121,-112.0996842
384,Maricopa,Phoenix,19th Ave,Thomas Rd,,,6/16/2010,33.480606,-112.0999908
385,Maricopa,Phoenix,24th St,Washington St,,,6/15/2010,33.4483201,-112.0301145
386,Maricopa,Phoenix,24th St,Van Buren St,,,7/8/2010,33.451352,-112.030157
387,Maricopa,Phoenix,24th St,Buckeye Rd,,,6/16/2010,33.4367075,-112.0347458
388,Maricopa,Phoenix,35th Ave,Thunderbird Rd,,,6/17/2010,33.6107582,-112.1337748
389,Maricopa,Phoenix,35th Ave,Peoria Ave,,,6/17/2010,33.5820418,-112.1340241
390,Maricopa,Phoenix,35th Ave,McDowell Rd,,,6/15/2010,33.465952,-112.1344777
391,Maricopa,Phoenix,35th Ave,Bell Rd,,,6/17/2010,33.6396645,-112.1343703
392,Maricopa,Phoenix,51st Ave,Thunderbird Rd,,,6/23/2010,33.6108058,-112.1684868
393,Maricopa,Phoenix,51st Ave,Bell Rd,,,6/17/2010,33.6389469,-112.1690788
398,Maricopa,Phoenix,59th Ave,McDowell Rd,,,6/24/2010,33.4659766,-112.1865219
400,Maricopa,Phoenix,67th Ave,Lower Buckeye Rd,,,6/24/2010,33.4228111,-112.2039561
401,Maricopa,Phoenix,7th Ave,Jefferson St,,,6/15/2010,33.4470842,-112.0826102
402,Maricopa,Phoenix,7th Ave,Broadway Rd,,,6/15/2010,33.4067234,-112.081937
403,Maricopa,Phoenix,7th Ave,Union Hills Dr,,,6/22/2010,33.654647,-112.082799
404,Maricopa,Phoenix,7th St,Thunderbird Rd,,,6/22/2010,33.6075553,-112.0652434
431,Maricopa,Phoenix,Tatum Blvd,Cactus Rd,,,6/23/2010,33.5987803,-111.9804965
432,Maricopa,Phoenix,Tatum Blvd,Shea Blvd,,,6/23/2010,33.5827629,-111.9777847
434,Maricopa,Phoenix,Loop 101 Fwy,Tatum Blvd,,,4/7/2010,33.6729970959481,-111.97741985321
436,Maricopa,Phoenix,7th Ave,I-10 Fwy,,,4/8/2010,33.4610014282721,-112.082669734955
437,Maricopa,Phoenix,7th St,I-10 Fwy,,,6/16/2010,33.462165005326,-112.065181732178
438,Maricopa,Phoenix,SR 51 Fwy,Bell Rd,,,3/24/2010,33.6406959110163,-112.002890110016
439,Maricopa,Phoenix,I-17 Fwy,Northern Ave,,,7/7/2010,33.5531083453198,-112.11238861084
441,Maricopa,Phoenix,I-17 Fwy,Camelback Rd,,,6/22/2010,33.5095182807939,-112.11238861084
442,Maricopa,Phoenix,I-17 Fwy,Dunlap Ave,,,6/17/2010,33.5675560055641,-112.117313146591
443,Maricopa,Phoenix,I-17 Fwy,Glendale Ave,,,6/16/2010,33.5386403832341,-112.112302780151
444,Maricopa,Phoenix,SR 51 Fwy,Glendale Ave,,,6/30/2010,33.5383184480022,-112.041535377502
447,Maricopa,Phoenix,Loop 101 Fwy,Cave Creek Rd,,,6/22/2010,33.6722470815497,-112.031064033508
449,Maricopa,Phoenix,SR 51 Fwy,Indian School Rd,,,4/8/2010,33.4947030323194,-112.043874263763
450,Maricopa,Phoenix,SR 51 Fwy,Thomas Rd,,,4/8/2010,33.4803237336545,-112.038434743881
451,Maricopa,Phoenix,SR 51 Fwy,McDowell Rd,,,4/8/2010,33.4658346460394,-112.038080692291
452,Maricopa,Phoenix,I-17 Fwy,Bethany Home Rd,,,4/13/2010,33.5241521108413,-112.112259864807
474,Maricopa,Phoenix,University Dr,I-10 Fwy,,,4/14/2010,33.4114722801138,-112.010936737061
475,Maricopa,Phoenix,University Dr,I-10 Fwy,,,4/14/2010,33.4125917432899,-112.010271549225
476,Maricopa,Phoenix,40th St,I-10 Fwy,,,4/15/2010,33.4095557256607,-111.995422840118
477,Maricopa,Phoenix,40th St,I-10 Fwy,,,4/15/2010,33.411499147399,-111.995401382446
482,Maricopa,Phoenix,16th St,I-17 Fwy,,,4/8/2010,33.4268211015717,-112.047758102417
483,Maricopa,Phoenix,16th St,I-17 Fwy,,,4/8/2010,33.4277523313147,-112.047843933105
484,Maricopa,Phoenix,7th Ave,I-17 Fwy,,,6/15/2010,33.428826814758,-112.082476615906
485,Maricopa,Phoenix,7th Ave,I-17 Fwy,,,6/15/2010,33.4296863919359,-112.082455158234
486,Maricopa,Phoenix,19th Ave,Loop 101 Fwy,,,3/24/2010,33.6687647861621,-112.099814414978
487,Maricopa,Phoenix,19th Ave,Loop 101 Fwy,,,3/24/2010,33.6699523540213,-112.09983587265
492,Maricopa,Phoenix,51st Ave,Loop 101 Fwy,,,3/24/2010,33.6678182917658,-112.169251441956
493,Maricopa,Phoenix,51st Ave,Loop 101 Fwy,,,3/24/2010,33.6689433688425,-112.1692943573
494,Maricopa,Phoenix,27th Ave,Loop 101 Fwy,,,3/24/2010,33.6678540087245,-112.117280960083
495,Maricopa,Phoenix,27th Ave,I-17 Fwy,,,3/24/2010,33.6696755539557,-112.117205858231
496,Maricopa,Phoenix,7th St,Loop 101 Fwy,,,3/24/2010,33.6682290358962,-112.065589427948
497,Maricopa,Phoenix,7th St,Loop 101 Fwy,,,3/24/2010,33.6694166111525,-112.065546512604
498,Maricopa,Phoenix,Deer Valley Rd,I-17 Fwy,,,3/24/2010,33.6837822938543,-112.114191055298
499,Maricopa,Phoenix,Deer Valley Rd,I-17 Fwy,,,3/24/2010,33.6837912214379,-112.110714912415
500,Maricopa,Phoenix,Greenway Rd,I-17 Fwy,,,3/24/2010,33.6252688684855,-112.117195129395
501,Maricopa,Phoenix,Greenway Rd,I-17 Fwy,,,3/24/2010,33.6252867357958,-112.115972042084
504,Maricopa,Phoenix,Thunderbird Rd,I-17 Fwy,,,4/16/2010,33.6108308707404,-112.117323875427
505,Maricopa,Phoenix,Thunderbird Rd,I-17 Fwy,,,4/16/2010,33.6108755464935,-112.114952802658
506,Maricopa,Phoenix,19th Ave,I-10 Fwy,,,4/22/2010,33.4609477243387,-112.099943161011
507,Maricopa,Phoenix,19th Ave,I-10 Fwy,,,4/22/2010,33.4621471042589,-112.100007534027
514,Maricopa,Phoenix,67th Ave,I-10 Fwy,,,3/25/2010,33.4620575988676,-112.203369140625
515,Maricopa,Phoenix,67th Ave,I-10 Fwy,,,3/25/2010,33.4634359716457,-112.203390598297
516,Maricopa,Phoenix,59th Ave,I-10 Fwy,,,3/25/2010,33.4622992632119,-112.186406850815
517,Maricopa,Phoenix,59th Ave,I-10 Fwy,,,3/25/2010,33.4635791779503,-112.186363935471
518,Maricopa,Phoenix,51st Ave,I-10 Fwy,,,3/25/2010,33.4622097579777,-112.169122695923
519,Maricopa,Phoenix,51st Ave,I-10 Fwy,,,3/25/2010,33.4635612771751,-112.169111967087
520,Maricopa,Phoenix,27th Ave,I-10 Fwy,,,3/25/2010,33.4612430955606,-112.117291688919
521,Maricopa,Phoenix,27th Ave,I-10 Fwy,,,3/25/2010,33.4625051248997,-112.117270231247
524,Maricopa,Phoenix,59th Ave,Loop 101 Fwy,,,6/22/2010,33.6675682726391,-112.186675071716
525,Maricopa,Phoenix,59th Ave,Loop 101 Fwy,,,6/22/2010,33.6687469278737,-112.186717987061
526,Maricopa,Phoenix,35th Ave,Loop 101 Fwy,,,6/22/2010,33.6685683447854,-112.134597301483
527,Maricopa,Phoenix,35th Ave,Loop 101 Fwy,,,6/22/2010,33.669746986316,-112.134597301483
528,Maricopa,Phoenix,Indian School Rd,I-17 Fwy,,,6/16/2010,33.4949714470541,-112.11350440979
529,Maricopa,Phoenix,Indian School Rd,I-17 Fwy,,,6/16/2010,33.4949803941976,-112.112538814545
530,Maricopa,Phoenix,Thomas Rd,I-17 Fwy,,,6/16/2010,33.4805295525287,-112.113718986511
531,Maricopa,Phoenix,Thomas Rd,I-17 Fwy,,,6/16/2010,33.4805742956975,-112.112571001053
532,Maricopa,Phoenix,McDowell Rd,I-17 Fwy,,,6/15/2010,33.4659420478178,-112.110478878021
533,Maricopa,Phoenix,McDowell Rd,I-17 Fwy,,,6/15/2010,33.4658793967966,-112.109223604202
534,Maricopa,Phoenix,Buckeye Rd,I-17 Fwy,,,6/15/2010,33.4367507193684,-112.108633518219
535,Maricopa,Phoenix,Buckeye Rd,I-17 Fwy,,,6/15/2010,33.4367775788316,-112.107635736465
536,Maricopa,Phoenix,19th Ave,I-17 Fwy,,,6/15/2010,33.4283970229767,-112.099900245667
537,Maricopa,Phoenix,19th Ave,I-17 Fwy,,,6/15/2010,33.4292386965513,-112.099878787994
538,Maricopa,Phoenix,7th St,I-17 Fwy,,,7/1/2010,33.4283791149397,-112.06520318985
539,Maricopa,Phoenix,7th St,I-17 Fwy,,,7/1/2010,33.4293371897341,-112.06514954567
540,Maricopa,Phoenix,Bell Rd,I-17 Fwy,,,6/17/2010,33.6398652257927,-112.117345333099
541,Maricopa,Phoenix,Bell Rd,I-17 Fwy,,,6/17/2010,33.6399456150355,-112.113944292068
542,Maricopa,Phoenix,Peoria Ave,I-17 Fwy,,,6/17/2010,33.5819654961402,-112.117559909821
543,Maricopa,Phoenix,Peoria Ave,I-17 Fwy,,,6/17/2010,33.581983372426,-112.116358280182
548,Maricopa,Phoenix,7th Ave,Loop 101 Fwy,,,6/22/2010,33.6681397438608,-112.082905769348
549,Maricopa,Phoenix,7th Ave,Loop 101 Fwy,,,6/22/2010,33.6691755257728,-112.08287358284
579,Maricopa,Phoenix,Cactus Rd,I-17 Fwy,,,4/13/2010,33.5963725810572,-112.117474079132
580,Maricopa,Phoenix,Cactus Rd,I-17 Fwy,,,4/13/2010,33.596399391007,-112.116250991821
581,Maricopa,Phoenix,McDowell Rd,Loop 101 Fwy,,,3/25/2010,33.4648680240447,-112.269405126572
582,Maricopa,Phoenix,McDowell Rd,Loop 101 Fwy,,,3/25/2010,33.4648590737906,-112.267913818359
583,Maricopa,Phoenix,Thomas Rd,Loop 101 Fwy,,,3/25/2010,33.4795004532678,-112.264630794525
584,Maricopa,Phoenix,Thomas Rd,Loop 101 Fwy,,,3/25/2010,33.4794825557812,-112.263214588165
268,Maricopa,Queen Creek,Power Rd,Chandler Heights Rd,,,3/30/2010,33.2344772,-111.6858457
277,Maricopa,Queen Creek,Power Rd,Queen Creek Rd,,,3/30/2010,33.2663254,-111.686096
146,Maricopa,Scottsdale,Hayden Rd,Thompson Peak Pkwy,,,4/7/2010,33.6717381394829,-111.907457113266
147,Maricopa,Scottsdale,Pima Rd,Thompson Peak Pkwy,,,4/7/2010,33.6769345642251,-111.890602111816
148,Maricopa,Scottsdale,Greenway Rd,Frank Lloyd Wright Blvd,,,4/7/2010,33.6345295,-111.9076587
149,Maricopa,Scottsdale,Pima Rd,Happy Valley Rd,,,4/7/2010,33.7132204229165,-111.890612840652
210,Maricopa,Scottsdale,96th St,Cactus Rd,,,4/7/2010,33.5970428273015,-111.873993873596
211,Maricopa,Scottsdale,Scottsdale Rd,Shea Blvd,,,4/7/2010,33.5821710732031,-111.926028728485
236,Maricopa,Scottsdale,Scottsdale Rd,Thomas Rd,,,4/14/2010,33.4803595282765,-111.926136016846
237,Maricopa,Scottsdale,Scottsdale Rd,McDowell Rd,,,4/14/2010,33.4657182939625,-111.92623257637
240,Maricopa,Scottsdale,Miller Rd,Pinnacle Peak Rd,,,4/7/2010,33.6986978,-111.9166584
241,Maricopa,Scottsdale,64th St,Cactus Rd,,,4/7/2010,33.5967834,-111.9433117
243,Maricopa,Scottsdale,Hayden Rd,Cactus Rd,,,4/7/2010,33.5966001,-111.9086111
244,Maricopa,Scottsdale,Hayden Rd,Camelback Rd,,,4/7/2010,33.5021378127443,-111.908733844757
303,Maricopa,Scottsdale,Scottsdale Rd,Pinnacle Peak Rd,,,4/7/2010,33.6987132,-111.9253182
306,Maricopa,Scottsdale,Scottsdale Rd,Bell Rd,,,6/23/2010,33.6382412,-111.925472
308,Maricopa,Scottsdale,Scottsdale Rd,Chaparral Rd,,,4/7/2010,33.5095422,-111.9261252
309,Maricopa,Scottsdale,Scottsdale Rd,Camelback Rd,,,4/7/2010,33.5022308,-111.9262559
310,Maricopa,Scottsdale,Hayden Rd,Shea Blvd,,,4/7/2010,33.5820727537993,-111.908744573593
311,Maricopa,Scottsdale,Hayden Rd,Via De Ventura ,,,4/7/2010,33.554440563652,-111.898584365845
312,Maricopa,Scottsdale,Hayden Rd,Indian School Rd,,,4/7/2010,33.4948551341046,-111.908851861954
313,Maricopa,Scottsdale,Pima Rd,Chaparral Rd,,,4/7/2010,33.5093751504289,-111.891578435898
314,Maricopa,Scottsdale,94th St,Cactus Rd,,,4/7/2010,33.5970070809666,-111.878349781036
315,Maricopa,Scottsdale,Frank Lloyd Wright Blvd,Thunderbird Rd,,,4/7/2010,33.6137436813832,-111.868382692337
316,Maricopa,Scottsdale,Thompson Peak Pkwy,Frank Lloyd Wright Blvd,,,4/7/2010,33.6219097483108,-111.875495910645
407,Maricopa,Scottsdale,90th St,Shea Blvd,,,6/29/2010,33.5826181,-111.8860677
408,Maricopa,Scottsdale,94th St,Thunderbird Rd,,,6/29/2010,33.611511,-111.8782825
411,Maricopa,Scottsdale,Hayden Rd,Thomas Rd,,,6/30/2010,33.4803898,-111.9090254
412,Maricopa,Scottsdale,Hayden Rd,McDowell Rd,,,6/30/2010,33.4658538,-111.9087884
413,Maricopa,Scottsdale,Hayden Rd,McKellips Rd,,,6/30/2010,33.4513329,-111.909196
414,Maricopa,Scottsdale,Hayden Rd,Frank Lloyd Wright Blvd,,,6/29/2010,33.6301306,-111.8932216
415,Maricopa,Scottsdale,Hayden Rd,Indian Bend Rd,,,6/30/2010,33.538462,-111.9087327
416,Maricopa,Scottsdale,Hayden Rd,McDonald Dr,,,6/29/2010,33.5238588,-111.908652
428,Maricopa,Scottsdale,Scottsdale Rd,Doubletree Ranch Rd,,,6/23/2010,33.567526,-111.9259364
429,Maricopa,Scottsdale,Scottsdale Rd,Indian School Rd,,,6/30/2010,33.4950371,-111.9260701
435,Maricopa,Scottsdale,Loop 101 Fwy,Frank Lloyd Wright Blvd,,,4/7/2010,33.6297177143497,-111.890387535095
445,Maricopa,Scottsdale,Loop 101,Cactus Rd,,,6/23/2010,33.5965334406309,-111.891503334045
446,Maricopa,Scottsdale,Loop 101,Shea Blvd,,,6/23/2010,33.5822872687177,-111.891160011292
448,Maricopa,Scottsdale,Loop 101,Raintree Dr,,,4/7/2010,33.6183003349391,-111.891331672668
577,Maricopa,Scottsdale,Scottsdale Rd,Loop 101,,,4/7/2010,33.6576026329096,-111.925363540649
578,Maricopa,Scottsdale,Scottsdale Rd,Loop 101,,,4/7/2010,33.6587814246837,-111.925288438797
112,Maricopa,Sun City,99th Ave,Bell Rd,,,3/24/2010,33.6380564479868,-112.2741740942
157,Maricopa,Sun City,99th Ave,Peoria Ave,,,4/13/2010,33.5803514,-112.2725728
343,Maricopa,Sun City,107th Ave,Olive Ave,,,4/13/2010,33.5656348,-112.2898122
118,Maricopa,Surprise,Grand Ave,Bell Rd,,,3/24/2010,33.6386593781437,-112.350391745567
119,Maricopa,Surprise,R H Johnson Blvd,Bell Rd,,,3/24/2010,33.6384985971813,-112.334529161453
120,Maricopa,Surprise,Bullard Ave,Waddell Rd,,,3/25/2010,33.6093520902451,-112.37652182579
121,Maricopa,Surprise,Bullard Ave,Cactus Rd,,,3/25/2010,33.5948220581176,-112.376457452774
122,Maricopa,Surprise,Sarival Ave,Bell Rd,,,3/24/2010,33.6388067604288,-112.409389615059
217,Maricopa,Surprise,Loop 303 Fwy,Waddell Rd,,,3/24/2010,33.6097229046556,-112.41858959198
332,Maricopa,Surprise,Loop 303 Fwy,Grand Ave,,,3/24/2010,33.679604083014,-112.4027967453
3,Maricopa,Tempe,Mill Ave,University Dr,,,3/26/2009,33.4219319815231,-111.939997673035
4,Maricopa,Tempe,Rural Rd,University Dr,,,3/26/2009,33.4220036189693,-111.926329135895
5,Maricopa,Tempe,Broadway Rd,48th St,,,4/21/2009,33.4073167066205,-111.978278160095
6,Maricopa,Tempe,Broadway Rd,48th St,,,4/22/2009,33.407424180853,-111.960779428482
7,Maricopa,Tempe,Broadway Rd,Priest Dr,,,4/16/2009,33.4074958302675,-111.909077167511
8,Maricopa,Tempe,Price Rd,Broadway Rd,,,4/16/2009,33.4074510493904,-111.891202926636
9,Maricopa,Tempe,48th St,Southern Ave,,,3/25/2009,33.3927437608508,-111.978342533112
10,Maricopa,Tempe,Priest Dr,Southern Ave,,,3/25/2009,33.3928333377422,-111.960747241974
11,Maricopa,Tempe,Southern Ave,Mill Ave,,,4/23/2009,33.3928602107916,-111.939589977264
12,Maricopa,Tempe,Rural Rd,Southern Ave,,,3/24/2009,33.3929408298901,-111.926318407059
13,Maricopa,Tempe,McClintock Dr,Southern Ave,,,3/24/2009,33.3929408298901,-111.909109354019
14,Maricopa,Tempe,Price Rd,Southern Ave,,,3/24/2009,33.3929139568655,-111.891170740128
142,Maricopa,Tempe,Rural Rd,Warner Rd,,,4/14/2010,33.3346559,-111.928408
230,Maricopa,Tempe,Mill Ave,Broadway Rd,,,4/14/2010,33.4074001,-111.9397998
231,Maricopa,Tempe,Mill Ave,Southern Ave,,,4/14/2010,33.392867,-111.9395842
232,Maricopa,Tempe,Kyrene Rd,Baseline Rd,,,4/14/2010,33.3781952488957,-111.94597363472
233,Maricopa,Tempe,Kyrene Rd,Guadalupe Rd,,,4/14/2010,33.3636544,-111.9458821
238,Maricopa,Tempe,Scottsdale Rd,Curry Rd,,,4/14/2010,33.4403471,-111.9262706
239,Maricopa,Tempe,Rural Rd,University Dr,,,4/14/2010,33.4220394376702,-111.926307678223
297,Maricopa,Tempe,48th St,Southern Ave,,,4/14/2010,33.3927744,-111.9783344
