INTID,COUNTY,CITY1,ROAD1,ROAD2,ROAD3,ROAD4,LATEST_DATE,LATITUDE,LONGITUDE
610,Hennepin,Downtown West,12th St N,Glenwood Av N,Royalston Av N/3rd Av N,,5/3/2011,44.978935972124,-93.2815105895288
611,Hennepin,Prospect Park - East River Road,Oak St SE,Fulton St SE, ,,5/17/2013,44.9702622000441,-93.22710327796
612,Hennepin,Downtown West,1st St S,2nd Av S, ,,5/5/2011,44.9826105188946,-93.2638109276696
613,Hennepin,Downtown West,9th St N,Glenwood Av N,Driveway,,5/3/2011,44.978901234136,-93.2773114753182
614,Hennepin,Downtown West,7th St N,2nd Av N,9th St N/Glenwood Av N,,5/3/2011,44.9794405723388,-93.2772280075637
616,Hennepin,Downtown West,5th St N,2nd Av N, ,,5/3/2011,44.9812431755049,-93.274856963723
617,Hennepin,Downtown West,4th St N,2nd Av N,I-94 EB Ramp,,4/14/2011,44.9820535765521,-93.2736923836782
618,Hennepin,Downtown West,3rd St N,2nd Av N,I-94 WB Ramp,,4/21/2011,44.9829104068023,-93.2725030429802
621,Hennepin,Northrop,Chicago Av S,46th St E, ,,9/14/2011,44.9197073229136,-93.2625916591419
622,Hennepin,Downtown West,12th St N,Currie Av W,11th St N,,5/3/2011,44.9779322213564,-93.2815231166258
623,Hennepin,Corcoran,Lake St E,21st Av S, ,,9/29/2011,44.9483740548124,-93.2423377052457
624,Hennepin,Como,Hennepin Av E,Taft St NE, ,,4/16/2013,44.9914723135032,-93.2240638865181
625,Hennepin,Downtown West,8th St N,1st Av N,Hawthorne Av W,,4/21/2011,44.9780242256575,-93.2770298078142
626,Hennepin,Downtown West,7th St N,1st Av N, ,,4/21/2011,44.9787603127991,-93.2760274128205
627,Hennepin,Downtown West,6th St N,1st Av N, ,,4/14/2011,44.9795995026253,-93.2748378641122
628,Hennepin,Downtown West,5th St N,1st Av N,LRT,,4/21/2011,44.9804268801268,-93.2736560509943
629,Hennepin,Downtown West,4th St N,1st Av N, ,,4/21/2011,44.9812415777567,-93.2725420086782
630,Hennepin,Downtown West,3rd St N,1st Av N, ,,4/21/2011,44.9820597189938,-93.2713494259108
631,Hennepin,Downtown West,Washington Av N,1st Av N, ,,4/21/2011,44.9829045957475,-93.2702029070416
632,Hennepin,Nicollet Island - East Bank,1st Av NE,2nd St NE, ,,4/17/2013,44.9885209536305,-93.2585398668667
633,Hennepin,North Loop,2nd St N,1st Av N, ,,5/3/2011,44.9837596380358,-93.2690120088427
634,Hennepin,Powderhorn Park,Cedar Av S,34th St E, ,,9/27/2011,44.9413371735405,-93.247379275202
635,Hennepin,Loring Park,12th St N,Hawthorne Av W,I-394 WB Ramp,,4/14/2011,44.9759304629861,-93.2810444619967
636,Hennepin,Central,Portland Av S,35th St E, ,,9/13/2011,44.9395631269402,-93.2676291921921
637,Hennepin,Downtown West,10th St N,Hawthorne Av W, ,,4/21/2011,44.9767362836155,-93.2786910191716
638,Hennepin,Downtown West,9th St N,1st Av N,Hawthorne Av W,,5/3/2011,44.9770558985172,-93.277670862964
639,Hennepin,Audubon Park,Johnson St NE,27th Av NE, ,,4/10/2013,45.0168268273793,-93.237139120635
640,Hennepin,Longfellow,26th Av S,29th St E,Driveway,,10/19/2011,44.9501632817685,-93.2347585026191
641,Hennepin,Loring Park,Hennepin Av S,Dunwoody Blvd W,17th St N,,5/12/2011,44.9720458888157,-93.2865429057923
642,Hennepin,Loring Park,Hennepin Av S,16th St N,Maple St S,,5/12/2011,44.9726365715864,-93.285554292728
643,Hennepin,Loring Park,Hennepin Av S,Mid-Block,Spruce Place S/16th St N,,6/21/2004,44.9731912197338,-93.2841871049517
644,Hennepin,Loring Park,Hennepin Av S,Spruce Place S,Laurel Av W,,5/12/2011,44.9736811013494,-93.2829995059791
645,Hennepin,Loring Park,Hennepin Av S,13th St N/13th St S, ,,5/12/2011,44.9742223823436,-93.2817130854973
646,Hennepin,Loring Park,Hennepin Av S,12th St N/12th St S, ,,5/12/2011,44.9747573045695,-93.2803947094663
647,Hennepin,Downtown West,Hennepin Av S,11th St N/11st St S, ,,4/14/2011,44.9753186845317,-93.2790642025374
648,Hennepin,Downtown West,Hennepin Av S,10th St N/10th St S, ,,4/21/2011,44.9757857213095,-93.2779738233392
649,Hennepin,Downtown West,Hennepin Av S,9th St N/9th St S, ,,4/21/2011,44.9764536078394,-93.2769378270521
650,Hennepin,Downtown West,Hennepin Av S,8th St N/8th St S, ,,4/21/2011,44.9771506593079,-93.2759240708664
651,Hennepin,Downtown West,Hennepin Av S,7th St N/7th St S, ,,4/14/2011,44.9779890476454,-93.2748243720554
652,Hennepin,Downtown West,Hennepin Av S,6th St N/6th St S, ,,4/21/2011,44.9787950000789,-93.2736940069455
653,Hennepin,Downtown West,Hennepin Av S,5th St N/5th St S,LRT,,4/21/2011,44.9796464243936,-93.2725211387041
654,Hennepin,Downtown West,Hennepin Av S,4th St N/4th St S, ,,7/23/2013,44.9804683196797,-93.2713807346917
655,Hennepin,Downtown West,Hennepin Av S,3rd St N/3rd St S, ,,4/21/2011,44.9812954602657,-93.2701951100011
656,Hennepin,Downtown West,Hennepin Av S,Washington Av N/Washington Av S, ,,4/21/2011,44.9821446160875,-93.2690051159082
657,Hennepin,Downtown West,Hennepin Av S,2nd St N, ,,4/21/2011,44.9829746046051,-93.2678893562986
658,Hennepin,Downtown West,Hennepin Av S,1st St N/1st St S, ,,4/14/2011,44.9837841421823,-93.2667196599635
659,Hennepin,Whittier,Lyndale Av S,22nd St W, ,,1/24/2012,44.9609203194194,-93.2880085684392
660,Hennepin,Central,Portland Av S,36th St E, ,,10/6/2011,44.9377640828924,-93.2675782607914
661,Hennepin,Central,Park Av S,35th St E, ,,10/6/2011,44.9395645059976,-93.2651081462958
662,Hennepin,Central,Park Av S,36th St E, ,,9/13/2011,44.9377642591956,-93.2650400564571
663,Hennepin,Tangletown,Lyndale Av S,53rd St W, ,,10/26/2011,44.9065113425047,-93.2882857961199
664,Hennepin,Loring Park,12th St S,3rd Av S, ,,4/19/2011,44.970298719027,-93.2721705340122
666,Hennepin,Loring Park,12th St S,Harmon Place S, ,,5/12/2011,44.9738411417075,-93.2795631336914
667,Hennepin,Downtown West,11th St S,Harmon Place S, ,,4/19/2011,44.9743122505086,-93.2783328661572
668,Hennepin,Downtown West,10th St S,Harmon Place S, ,,5/3/2011,44.9750220187336,-93.277051415591
669,Hennepin,East Harriet,36th St W,Richfield Road S,Calhoun Pkwy E,,9/15/2011,44.9377076803099,-93.3040100844692
670,Hennepin,CARAG,Lake St W,Bryant Av S, ,,9/20/2011,44.9483648443608,-93.2906494357227
673,Hennepin,Loring Park,Grant St W,Willow St S, ,,9/30/1999,44.9698727574693,-93.2818491264871
674,Hennepin,Powderhorn Park,Lake St E,13th Av S, ,,10/4/2011,44.9483570314797,-93.2563202199057
675,Hennepin,Loring Park,Grant St W,LaSalle Av S, ,,5/12/2011,44.9698628470873,-93.279325204143
676,Hennepin,Cedar Riverside,19th Av S,2nd St S, ,,3/31/2011,44.9742247271073,-93.2458644090164
677,Hennepin,Loring Park,12th St S,LaSalle Av S, ,,4/5/2011,44.972652562076,-93.2778500625709
678,Hennepin,Downtown West,11th St S,LaSalle Av S, ,,4/19/2011,44.9735793413181,-93.2769943086465
679,Hennepin,Downtown West,10th St S,LaSalle Av S, ,,4/19/2011,44.9746139594973,-93.2761633842353
680,Hennepin,Downtown West,9th St S,LaSalle Av S, ,,5/17/2011,44.9756146051635,-93.2753036095513
681,Hennepin,Downtown West,8th St S,LaSalle Av S, ,,4/14/2011,44.9765425565533,-93.2745245778001
682,Hennepin,Loring Park,Grant St W/Grant St E,Nicollet Mall,Nicollet Av S,,4/5/2011,44.9698485223363,-93.2778186911906
683,Hennepin,Loring Park,13th St S,Nicollet Mall, ,,5/17/2011,44.9710498611788,-93.2771529512565
684,Hennepin,Loring Park,12th St S,Nicollet Mall, ,,4/19/2011,44.9720395237335,-93.2763676991916
685,Hennepin,Downtown West,11th St S,Nicollet Mall, ,,4/19/2011,44.9730020799736,-93.2755583907055
686,Hennepin,Downtown West,10th St S,Nicollet Mall, ,,4/19/2011,44.9739935688913,-93.2746958619624
687,Hennepin,Downtown West,9th St S,Nicollet Mall, ,,5/17/2011,44.9749923117729,-93.2738265436063
688,Hennepin,Downtown West,8th St S,Nicollet Mall, ,,5/26/2011,44.9758687750627,-93.273076734184
689,Hennepin,Downtown West,7th St S,Nicollet Mall, ,,5/17/2011,44.9768654857052,-93.2722416262739
690,Hennepin,Downtown West,6th St S,Nicollet Mall, ,,5/17/2011,44.9778486162425,-93.2714361529204
691,Hennepin,Downtown West,5th St S,Nicollet Mall,LRT,,5/17/2011,44.9788107634829,-93.2705851572779
692,Hennepin,Downtown West,4th St S,Nicollet Mall, ,,5/19/2011,44.9798013744213,-93.2698187152047
693,Hennepin,Downtown West,3rd St S,Nicollet Mall, ,,5/19/2011,44.9807710049527,-93.2690051671975
694,Hennepin,Downtown West,Washington Av S,Nicollet Mall, ,,5/19/2011,44.9817834656895,-93.2681360408938
695,Hennepin,Loring Park,Grant St E,Marquette Av S,1st Av S,,4/19/2011,44.9698593593926,-93.2762508020116
696,Hennepin,Loring Park,13th St S,Marquette Av S, ,,4/19/2011,44.9704740613704,-93.2757116215551
697,Hennepin,Loring Park,12th St S,Marquette Av S, ,,4/19/2011,44.9714218584486,-93.2749263147352
698,Hennepin,Downtown West,11th St S,Marquette Av S, ,,4/19/2011,44.9724051303154,-93.2740740497269
699,Hennepin,Downtown West,10th St S,Marquette Av S, ,,4/5/2011,44.9734189382928,-93.2732767549855
700,Hennepin,Downtown West,9th St S,Marquette Av S, ,,5/26/2011,44.9743441846011,-93.2725558688881
701,Hennepin,Downtown West,8th St S,Marquette Av S, ,,5/17/2011,44.9753138781113,-93.2717246075921
702,Hennepin,Downtown West,7th St S,Marquette Av S, ,,5/17/2011,44.976297091192,-93.2708830810174
703,Hennepin,Downtown West,6th St S,Marquette Av S, ,,5/17/2011,44.9772622578547,-93.2700568957122
704,Hennepin,Downtown West,5th St S,Marquette Av S,LRT,,5/17/2011,44.9782318565723,-93.2692568647358
705,Hennepin,Downtown West,4th St S,Marquette Av S, ,,5/19/2011,44.9792104723521,-93.2684485247357
706,Hennepin,Downtown West,3rd St S,Marquette Av S, ,,4/14/2011,44.9801890667593,-93.2676480825937
707,Hennepin,Downtown West,Washington Av S,Marquette Av S, ,,5/19/2011,44.9811966167417,-93.2667605359936
708,Hennepin,Bottineau,Lowry Av NE,Grand St NE, ,,3/27/2013,45.0131618349633,-93.2701153109375
709,Hennepin,Downtown West,1st St S,Marquette Av S, ,,5/5/2011,44.983156561568,-93.2651393258099
711,Hennepin,Loring Park,12th St S,2nd Av S, ,,4/19/2011,44.9708670661355,-93.2735428193092
712,Hennepin,Downtown West,11th St S,2nd Av S, ,,4/19/2011,44.9718412987566,-93.2726985689545
713,Hennepin,Downtown West,10th St S,2nd Av S, ,,4/19/2011,44.9728108370562,-93.2719323435118
714,Hennepin,Downtown West,9th St S,2nd Av S, ,,4/5/2011,44.9737713494426,-93.2711739754304
715,Hennepin,Downtown West,8th St S,2nd Av S, ,,5/17/2011,44.9747744776037,-93.2703418727409
716,Hennepin,Downtown West,7th St S,2nd Av S, ,,5/17/2011,44.9757242074091,-93.2695126519863
717,Hennepin,Downtown West,6th St S,2nd Av S, ,,5/17/2011,44.9767041428677,-93.2687053609003
718,Hennepin,Downtown West,5th St S,2nd Av S,LRT,,5/19/2011,44.9776454629605,-93.2678819819673
719,Hennepin,Downtown West,4th St S,2nd Av S, ,,5/19/2011,44.9786151705973,-93.2670780710617
720,Hennepin,Downtown West,3rd St S,2nd Av S, ,,5/19/2011,44.9795981624534,-93.2662672040899
721,Hennepin,Downtown West,Washington Av S,2nd Av S, ,,4/5/2011,44.980600973484,-93.2654095453542
722,Hennepin,Whittier,28th St E,Stevens Av S, ,,9/27/2011,44.9519450056097,-93.2753660066464
724,Hennepin,Downtown West,11th St N,Hawthorne Av W, ,,5/12/2011,44.9762978784808,-93.2798897576295
726,Hennepin,Downtown West,11th St S,3rd Av S, ,,4/19/2011,44.971250314013,-93.2713772861658
727,Hennepin,Downtown West,10th St S,3rd Av S, ,,4/19/2011,44.9722470244717,-93.2705378558538
728,Hennepin,Downtown West,9th St S,3rd Av S, ,,5/17/2011,44.9732352589233,-93.2697828687137
729,Hennepin,Downtown West,8th St S,3rd Av S, ,,5/17/2011,44.9741888352155,-93.268976048437
730,Hennepin,Downtown West,7th St S,3rd Av S, ,,5/17/2011,44.9751584563328,-93.2681836891247
731,Hennepin,Downtown West,6th St S,3rd Av S, ,,4/5/2011,44.9761441004018,-93.267359779365
732,Hennepin,Downtown West,5th St S,3rd Av S,LRT,,5/19/2011,44.977098265462,-93.2665334095539
733,Hennepin,Downtown West,4th St S,3rd Av S, ,,8/10/2004,44.9780421301729,-93.2657067044641
734,Hennepin,Downtown West,3rd St S,3rd Av S, ,,5/19/2011,44.9790117289938,-93.2648939048787
735,Hennepin,Downtown West,Washington Av S,3rd Av S, ,,5/19/2011,44.9800187076164,-93.2640523014242
736,Hennepin,Downtown West,2nd St S,3rd Av S, ,,5/5/2011,44.9809869726601,-93.2632438163419
737,Hennepin,Downtown West,1st St S,3rd Av S,3rd Av Bridge,,4/5/2011,44.981976244209,-93.2624321629191
738,Hennepin,Audubon Park,Johnson St NE,29th Av NE, ,,4/10/2013,45.0204456487979,-93.2371108248023
739,Hennepin,Downtown West,2nd St S,5th Av S, ,,2/17/2009,,
740,Hennepin,Downtown West,11th St S,4th Av S,I-94 WB Ramp,,4/5/2011,44.9707431099967,-93.2701245414772
741,Hennepin,Downtown West,10th St S,4th Av S, ,,5/12/2011,44.9716560211948,-93.2692146013089
742,Hennepin,Downtown West,9th St S,4th Av S, ,,5/5/2011,44.9726346660912,-93.2683940651796
743,Hennepin,Downtown West,8th St S,4th Av S, ,,5/5/2011,44.9735952765298,-93.2675841206337
744,Hennepin,Downtown West,7th St S,4th Av S, ,,5/12/2011,44.9745828647048,-93.2667837845356
745,Hennepin,Downtown West,6th St S,4th Av S, ,,5/5/2011,44.9755389654223,-93.2659717828674
746,Hennepin,Downtown West,5th St S,4th Av S,LRT,,5/5/2011,44.9764995603107,-93.265161752495
747,Hennepin,Downtown West,4th St S,4th Av S, ,,5/19/2011,44.9774556926667,-93.2643314662651
748,Hennepin,Downtown West,3rd St S,4th Av S, ,,4/5/2011,44.9784199990546,-93.2635249067143
749,Hennepin,Near - North,Plymouth Av N,Logan Av N, ,,3/26/2013,44.9915011686692,-93.303205318657
751,Hennepin,Northrop,Chicago Av S,48th St E, ,,10/11/2011,44.9161064239269,-93.2626247485808
752,Hennepin,Elliot Park,10th St S,5th Av S, ,,4/5/2011,44.9711055192754,-93.267887600854
753,Hennepin,Windom,Nicollet Av S,61st St W/61st St E,Driveway,,11/22/2011,44.8923942959722,-93.2781112006217
754,Hennepin,Elliot Park,8th St S,5th Av S, ,,5/5/2011,44.9730448254404,-93.2662277629121
755,Hennepin,Elliot Park,7th St S,5th Av S, ,,5/5/2011,44.9740099378025,-93.2654106616576
756,Hennepin,Elliot Park,6th St S,5th Av S, ,,5/12/2011,44.9749660315883,-93.264598248098
757,Hennepin,Elliot Park,5th St S,5th Av S,LRT,,5/5/2011,44.9759542978423,-93.2638091869917
758,Hennepin,Downtown West,4th St S,5th Av S, ,,4/14/2011,44.9769167965703,-93.2629781872919
759,Hennepin,Downtown West,3rd St S,5th Av S, ,,5/19/2011,44.9778522605468,-93.2621696479603
760,Hennepin,Downtown West,Washington Av S,5th Av S, ,,5/19/2011,44.9788644940771,-93.2613308688507
761,Hennepin,Elliot Park,Portland Av S,Grant St E, ,,4/7/2011,44.9695995949649,-93.2673385295388
762,Hennepin,Elliot Park,10th St S,Portland Av S, ,,4/7/2011,44.9705242330536,-93.2665388830345
763,Hennepin,Minnehaha,34th Av S,Minnehaha Pkwy E,Minnehaha Pkwy E,,9/14/2011,44.9162191183103,-93.2228168152221
764,Hennepin,Elliot Park,8th St S,Portland Av S, ,,4/7/2011,44.9724763596337,-93.2648689707211
765,Hennepin,Elliot Park,7th St S,Portland Av S, ,,4/5/2011,44.9734369769846,-93.2640454925657
766,Hennepin,Elliot Park,6th St S,Portland Av S, ,,4/7/2011,44.9744072211065,-93.2632596814419
767,Hennepin,Elliot Park,5th St S,Portland Av S,LRT,,4/7/2011,44.9753684488163,-93.2624333664143
768,Hennepin,Downtown East,4th St S,Portland Av S, ,,4/7/2011,44.9763322329616,-93.2616497222013
769,Hennepin,Downtown East,3rd St S,Portland Av S, ,,5/19/2011,44.9772820366969,-93.260819744586
770,Hennepin,Downtown East,Washington Av S,Portland Av S, ,,4/5/2011,44.97830727086,-93.2599206508326
771,Hennepin,Elliot Park,10th St S,Park Av S, ,,4/14/2011,44.9699417511879,-93.2651073642949
773,Hennepin,Elliot Park,8th St S,Park Av S, ,,4/14/2011,44.9718873468598,-93.2635217741869
774,Hennepin,Elliot Park,7th St S,Park Av S, ,,4/14/2011,44.9728640066152,-93.2626771820176
775,Hennepin,Elliot Park,6th St S,Park Av S, ,,4/5/2011,44.9738201123869,-93.261884219678
776,Hennepin,Elliot Park,5th St S,Park Av S,LRT,,4/7/2011,44.9747825903011,-93.2610747366443
777,Hennepin,Downtown East,4th St S,Park Av S, ,,4/7/2011,44.9757483133965,-93.2602635814914
778,Hennepin,Downtown East,3rd St S,Park Av S, ,,5/19/2011,44.9767288149734,-93.2594111804948
780,Hennepin,Cedar Riverside,19th Av S,Washington Av S,Driveway,,3/31/2011,44.9733971827098,-93.245863660201
782,Hennepin,Elliot Park,8th St S,Chicago Av S, ,,4/5/2011,44.9713175807784,-93.2621554776422
783,Hennepin,Hiawatha,46th St E,42nd Av S, ,,10/18/2011,44.9197029861619,-93.212769611851
784,Hennepin,Elliot Park,6th St S,Chicago Av S, ,,5/5/2011,44.9732439325241,-93.260547639242
785,Hennepin,Downtown East,5th St S,Chicago Av S, ,,5/5/2011,44.9738601906627,-93.260040487232
786,Hennepin,Downtown East,4th St S,Chicago Av S,LRT,,3/31/2011,44.9751753368636,-93.2589383992021
787,Hennepin,University of Minnesota,19th Av S,3rd St S,Driveway,,3/29/2011,44.9711600042376,-93.2456559399611
788,Hennepin,Northrop,Bloomington Av S,46th St E, ,,10/6/2011,44.9197077991043,-93.2523988743836
791,Hennepin,Linden Hills,Xerxes Av S,44th St W, ,,9/7/2011,44.9233358181338,-93.3189046742091
793,Hennepin,Marcy Holmes,University Av SE,9th St SE,I-35W SB Ramp,,4/30/2013,44.9824744385417,-93.2440394763438
794,Hennepin,CARAG,31st St W,Emerson Av S, ,,3/6/2012,44.9465861555971,-93.2944726091285
795,Hennepin,CARAG,31st St W,Dupont Av S, ,,3/2/2012,44.9465984067427,-93.2932098134237
796,Hennepin,Minneapolis,7th St N,12th Av N,Van White Memorial Blvd N,,3/26/2013,44.9908237773795,-93.294104039669
797,Hennepin,Willard - Hay,Penn Av N,Golden Valley Road N, ,,3/21/2013,44.9987568741769,-93.3081949277675
798,Hennepin,Cedar Riverside,Riverside Av S,19th Av S, ,,3/31/2011,44.9695504322659,-93.2456570178466
799,Hennepin,Elliot Park,Park Av S,14th St E,Grant St E/Park Av S Frontage Road,,4/7/2011,44.9689425276223,-93.2651087032975
800,Hennepin,Seward,Franklin Av E,Riverside Av S,29th Av S,,1/10/2012,44.9627671242356,-93.2298172739903
801,Hennepin,Columbia Park,Central Av NE,St Anthony Pkwy,32nd Av NE,,3/28/2013,45.0256602148219,-93.2474290582435
802,Hennepin,Near - North,Plymouth Av N,7th St N,Emerson Av N,,3/26/2013,44.9919795320609,-93.2941170473766
803,Hennepin,Powderhorn Park,Lake St E,10th Av S, ,,10/4/2011,44.9483619188754,-93.2601307215896
804,Hennepin,Hawthorne,Washington Av N,22nd Av N,I-94 NB Ramp,,4/19/2013,45.0014819794575,-93.2818134226651
805,Hennepin,Marcy Holmes,4th St SE,I-35W SB Ramp,9th Av SE,,7/10/2006,44.9834619096956,-93.2432152240579
806,Hennepin,Central,Lake St E,4th Av S, ,,10/5/2011,44.9483517998835,-93.2703027818976
807,Hennepin,Webber - Camden,Lyndale Av N,41st Av N,Washington Av N,,3/20/2013,45.0293618195157,-93.2880917581404
808,Hennepin,Powderhorn Park,Lake St E,17th Av S, ,,9/29/2011,44.9483666606218,-93.2499451660619
809,Hennepin,Northeast Park,Johnson St NE,18th Av NE, ,,4/10/2013,45.0059794763944,-93.2371641516263
810,Hennepin,King Field,Lyndale Av S,43rd St W, ,,10/12/2011,44.9249970390925,-93.2882990417376
812,Hennepin,Central,Lake St E,Chicago Av S, ,,9/13/2011,44.9483560890457,-93.26267748521
813,Hennepin,Lynnhurst,50th St W,James Av S, ,,10/13/2011,44.9123478090912,-93.3010306750205
814,Hennepin,Powderhorn Park,Lake St E,11th Av S, ,,10/4/2011,44.9483581083056,-93.2588476028055
815,Hennepin,Cedar Riverside,Cedar Av S,Hwy 122 WB Ramp, ,,3/31/2011,44.9722107365293,-93.2472169760189
816,Hennepin,North Loop,Olson Memorial Hwy N,7th St N,6th St N,,3/26/2013,44.9842885912203,-93.2835984759509
817,Hennepin,North Loop,Olson Memorial Hwy N,Oak Lake Av N,Border Av N,,3/26/2013,44.9843317991642,-93.2854211081017
818,Hennepin,Marcy Holmes,4th St SE,I-35W NB Ramp,Frontage Road,,4/30/2013,44.9830768768443,-93.2422507872292
820,Hennepin,Harrison,Olson Memorial Hwy N,Penn Av N, ,,3/26/2013,44.9844139521626,-93.3083069589453
821,Hennepin,Camden Industrial,Lyndale Av N,Webber Pkwy N,Railroad,,3/20/2013,45.0323729827086,-93.2880779037032
822,Hennepin,Mid - City Industrial,Broadway St NE,Johnson St NE, ,,4/10/2013,44.9987149908131,-93.2371314064647
823,Hennepin,Near - North,Olson Memorial Hwy N,Humboldt Av N,Frontage Road,,11/18/2010,44.9843799382118,-93.2981968431424
824,Hennepin,Marcy Holmes,University Av SE,I-35W NB Ramp,Frontage Road,,4/30/2013,44.982075986528,-93.2430381317757
825,Hennepin,Cedar Riverside,Riverside Av S,23rd Av S, ,,3/29/2011,44.9671794840766,-93.2400808609439
826,Hennepin,Cedar Riverside,Riverside Av S,20th Av S,5th St S,,3/29/2011,44.9688658680592,-93.2440731880687
827,Hennepin,Midtown Phillips,Chicago Av S,24th St E, ,,9/29/2011,44.9591183007245,-93.2625700210146
828,Hennepin,Cedar Riverside,Riverside Av S,25th Av S,8th St S,,1/10/2012,44.9654997842682,-93.2361623825314
830,Hennepin,Hiawatha,Hiawatha Av S,50th St E,LRT,,2/24/2010,44.912814484273,-93.2102359056731
831,Hennepin,Central,Chicago Av S,36th St E, ,,10/5/2011,44.9377565645511,-93.2625253848265
832,Hennepin,Northrop,Chicago Av S,42nd St E, ,,3/26/2013,44.9269406519298,-93.2625117542842
833,Hennepin,Whittier,Franklin Av E,1st Av S, ,,1/11/2012,44.9626949794122,-93.2765700854324
834,Hennepin,Lowry Hill East,28th St W,Dupont Av S, ,,9/21/2011,44.9519502105949,-93.2931669399924
835,Hennepin,Hiawatha,46th St E,46th Av S, ,,10/18/2011,44.9197169061064,-93.2076524818354
836,Hennepin,Bryn - Mawr,Cedar Lake Pkwy,Cedar Lake Road S, ,,9/15/2011,44.9656555887055,-93.3243240533876
837,Hennepin,Lyndale,Lyndale Av S,32nd St W, ,,11/30/2005,44.9447433941762,-93.2881395915632
838,Hennepin,Keewaydin,Cedar Av S,Minnehaha Pkwy E, ,,9/14/2011,44.9160821227337,-93.2473001927573
839,Hennepin,Hiawatha,Hiawatha Av S,42nd St E,LRT,,2/11/2010,44.9269197541524,-93.2236958535412
840,Hennepin,East Phillips,Cedar Av S,26th St E, ,,9/13/2011,44.9555378815815,-93.2473606452881
841,Hennepin,Northrop,Cedar Av S,42nd St E, ,,10/4/2011,44.926934046476,-93.2473225956583
842,Hennepin,Sheridan,University Av NE,13th Av NE, ,,3/27/2013,45.0008996353163,-93.2630839943573
844,Hennepin,Howe,Minnehaha Av S,38th St E, ,,9/13/2011,44.9341614447989,-93.2239244843547
845,Hennepin,Ventura Village,Franklin Av E,Bloomington Av S, ,,9/13/2011,44.9627465478467,-93.2523572970863
846,Hennepin,Powderhorn Park,Cedar Av S,35th St E, ,,10/4/2011,44.939545781744,-93.2473743552886
847,Hennepin,Midtown Phillips,Chicago Av S,28th St E, ,,10/4/2011,44.9519461401338,-93.2626359780185
848,Hennepin,Windom Park,Lowry Av NE,Johnson St NE, ,,4/18/2013,45.013190040891,-93.2371475103686
849,Hennepin,St. Anthony West,Broadway St NE,Marshall St NE, ,,4/10/2013,44.9987042956245,-93.2690554633
850,Hennepin,St. Anthony West,8th Av NE,2nd St NE, ,,6/3/2013,44.996181077474,-93.2637546412955
851,Hennepin,Windom Park,Johnson St NE,23rd Av NE, ,,4/10/2013,45.0113806399056,-93.2371559058613
852,Hennepin,Elliot Park,Portland Av S,16th St E, ,,4/7/2011,44.9671766985839,-93.2676569132725
853,Hennepin,Windom,Lyndale Av S,54th St W, ,,9/14/2011,44.9050799855409,-93.2882964548791
854,Hennepin,Marcy Holmes,4th St SE,14th Av SE, ,,5/7/2013,44.9805013090968,-93.2357445934583
855,Hennepin,Sheridan,Marshall St NE,13th Av NE, ,,4/18/2013,45.0001003480531,-93.2699912845598
856,Hennepin,Central,Portland Av S,34th St E, ,,10/6/2011,44.9413859793377,-93.2676535044489
857,Hennepin,Ericsson,Cedar Av S,46th St E, ,,10/6/2011,44.9197099297432,-93.2473102109009
858,Hennepin,Marcy Holmes,Central Av SE,2nd St SE, ,,5/20/2013,44.9858051772083,-93.2556083572319
860,Hennepin,Holland,University Av NE,Lowry Av NE, ,,3/13/2013,45.0131691719899,-93.2631163695959
861,Hennepin,Tangletown,Nicollet Av S,46th St W/46th St E, ,,10/18/2011,44.9196349694266,-93.2779495821432
862,Hennepin,Tangletown,Nicollet Av S,48th St W/48th St E, ,,10/18/2011,44.9160250645902,-93.2779824610189
863,Hennepin,Northrop,Bloomington Av S,Minnehaha Pkwy E, ,,10/6/2011,44.9144640450461,-93.2524238245867
864,Hennepin,Sheridan,2nd St NE,13th Av NE, ,,4/10/2013,45.0009060724284,-93.2661335292734
865,Hennepin,Central,36th St E,3rd Av S, ,,10/11/2011,44.9377460952079,-93.2727545841239
866,Hennepin,Northeast Park,New Brighton Blvd NE,Stinson Blvd NE,Stinson Pkwy,,4/16/2013,45.0054420983565,-93.2267854642443
868,Hennepin,Cedar Riverside,Riverside Av S,22nd Av S, ,,3/29/2011,44.9675288402718,-93.2408990338863
869,Hennepin,Ventura Village,Franklin Av E,15th Av S,Driveway,,9/27/2011,44.9627384923622,-93.2539604509343
870,Hennepin,Howe,42nd Av S,38th St E, ,,10/19/2011,44.9342682966932,-93.2127663578972
871,Hennepin,Cooper,Lake St E,44th Av S, ,,10/19/2011,44.9483477487964,-93.2101772943873
872,Hennepin,Longfellow,Lake St E,33rd Av S, ,,10/19/2011,44.948365881513,-93.2243069178038
874,Hennepin,Northeast Park,New Brighton Blvd NE,Quarry Center Drive NE, ,,4/16/2013,45.0044225570351,-93.2278552345821
875,Hennepin,Armatage,Penn Av S,58th St W, ,,9/15/2011,44.8979285854954,-93.3086738189115
877,Hennepin,St. Anthony West,University Av NE,5th Av NE, ,,4/25/2013,44.9936194258638,-93.2602364803133
879,Hennepin,Northeast Park,Johnson St NE,I-35W SB Ramp,Johnson St NE,,6/11/2013,45.0043841205718,-93.2359689731931
882,Hennepin,Armatage,Penn Av S,54th St W, ,,9/15/2011,44.9051258696033,-93.3086296019269
883,Hennepin,Marcy Holmes,Central Av SE,Hennepin Av E,5th St NE/5th St SE,,10/22/2008,44.9891493165245,-93.2529735135541
